"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000016945",572.375379118082,-1.27748946327243,0.228724829926431,-5.58526795574983,2.33340156029323e-08,0.000145079009634603
"ENSRNOG00000030187",2210.56961532565,1.29479717984896,0.233616671481924,5.54240059853409,2.98352775503022e-08,0.000145079009634603
"ENSRNOG00000050485",1111.81582007416,-0.708929702563925,0.136664237238989,-5.18738271903716,2.13270150405503e-07,0.00077779623852887
"ENSRNOG00000010507",51.4748044625028,1.50335313572399,0.31854737087137,4.71940211470478,2.36538832343293e-06,0.00690125697244793
"ENSRNOG00000020622",497.107290762913,-1.21361805281874,0.260186019445694,-4.66442453520086,3.09481876781161e-06,0.00752453603080597
"ENSRNOG00000006926",138.165979655353,1.60835895960411,0.357768744949359,4.49552673985472,6.93979359552474e-06,0.0133149823789262
"ENSRNOG00000001476",59.3166281626347,1.23720107425519,0.276590374355306,4.47304457770423,7.71136935681616e-06,0.0133149823789262
"ENSRNOG00000052940",151.770462472699,1.02673397431577,0.230234562675233,4.45951277855739,8.21461759050833e-06,0.0133149823789262
"ENSRNOG00000003510",148.916764087823,-1.04877135620929,0.237646748705947,-4.4131525548746,1.01876155712327e-05,0.0148616935953143
"ENSRNOG00000048472",2998.69823307178,-1.11114650949352,0.256315404643446,-4.33507502617414,1.45710417111457e-05,0.0193238505892903
"ENSRNOG00000028992",427.017980843923,0.901175400897801,0.211891730838494,4.2529993847881,2.10926156313612e-05,0.0229989084954711
"ENSRNOG00000049070",136.440214010457,6.41772410012309,1.51290639635426,4.24198358575801,2.21552899216991e-05,0.0229989084954711
"ENSRNOG00000043451",11743.5734949145,1.04132220265371,0.24633115835426,4.22732637483129,2.36484526619184e-05,0.0229989084954711
"ENSRNOG00000003620",442.706238020981,-0.800055496449827,0.190569944804191,-4.19822494712836,2.69015340046782e-05,0.0245274736287653
"ENSRNOG00000007364",203.615871624651,0.912386413914087,0.218232355969933,4.18080265806135,2.90481886891352e-05,0.0247744284017914
"ENSRNOG00000046261",511.980541950806,0.643360491034048,0.15468420190421,4.15918680197513,3.19382625663527e-05,0.0247744284017914
"ENSRNOG00000001757",117.005183029066,1.49536644050567,0.359735878749836,4.15684542143088,3.22672154945186e-05,0.0247744284017914
"ENSRNOG00000003533",43.2361857134457,1.31084314624194,0.318585498294596,4.11457255041094,3.87897546056207e-05,0.0278055236493529
"ENSRNOG00000058105",2550.20131730759,-0.862222044798064,0.209923121120289,-4.1073229103906,4.00271453685503e-05,0.0278055236493529
"ENSRNOG00000021474",376.287979057368,-0.725331303626715,0.177806040676086,-4.07934005430146,4.51637312111041e-05,0.0299476595867085
"ENSRNOG00000023348",90.6626691634888,1.02864801181405,0.253503960569797,4.05771968809469,4.95541952018558e-05,0.0314302869393336
"ENSRNOG00000015774",109.599513456795,1.32407000911158,0.329532772344401,4.01802224310415,5.86886583561691e-05,0.0346349803511482
"ENSRNOG00000047367",321.358773761929,0.749090859087831,0.186556363191352,4.01535946709834,5.93552583478684e-05,0.0346349803511482
"ENSRNOG00000008816",21567.2664145635,1.23518181096942,0.310688740679172,3.97562463406072,7.01947696608383e-05,0.0382809402382059
"ENSRNOG00000015024",61.254887609453,1.10983661228237,0.280084778071091,3.96250242489317,7.41682535947539e-05,0.0386416601228668
"ENSRNOG00000029886",2177.10409102554,-0.78326847913175,0.198214415641252,-3.95162216934507,7.76232276383551e-05,0.0390471601651146
"ENSRNOG00000033059",109.977911308997,1.37139891628191,0.352090709536201,3.89501591248577,9.81922833551503e-05,0.0462073880511268
"ENSRNOG00000046683",487.339952515206,1.05030719669146,0.272713202050914,3.85132508728117,0.0001174804247535,0.0535563886345017
"ENSRNOG00000009484",1011.00951576508,0.788434725063343,0.211019834678193,3.73630623995945,0.000186743221276812,0.081309698078296
"ENSRNOG00000034191",107.356561699798,-0.848384763364333,0.227290054638871,-3.7326083832057,0.000189507110958463,0.081309698078296
"ENSRNOG00000006713",6.48315177085275,6.23180466603659,1.68637194530648,3.6953915673117,0.000219548164956452,0.0913749136318603
"ENSRNOG00000047321",996.758508579511,-0.8184903811109,0.221897432052458,-3.68859780638383,0.000225493343209965,0.0913749136318603
"ENSRNOG00000017897",307.684782737948,0.816850648372096,0.222955148202201,3.66374427753192,0.000248554944738901,0.0954189351013445
"ENSRNOG00000015668",279.841043769087,-0.886207119476862,0.243544578749605,-3.6387881184906,0.000273924050676775,0.0999001012818197
"ENSRNOG00000002396",109.631845183549,0.837357030599443,0.231086886219176,3.62355927806844,0.000290576569496343,0.101073185913944
"ENSRNOG00000015157",173.945228399573,-0.763869366256974,0.210828149545825,-3.62318489206747,0.000290997656182182,0.101073185913944
"ENSRNOG00000009862",79.9955203743151,-0.837233040806359,0.234758123882055,-3.56636450727044,0.000361967819970645,0.122799687389111
"ENSRNOG00000014137",8451.53094796441,-0.606147940553728,0.172634256412673,-3.51116836918371,0.000446141732136268,0.141519002685563
"ENSRNOG00000026235",489.684001093979,1.00946055075228,0.288359355702985,3.50070330921408,0.000464032136207297,0.141519002685563
"ENSRNOG00000059500",193.090405957647,-1.1989221694189,0.342542895966636,-3.50006432343491,0.000465145902810656,0.141519002685563
"ENSRNOG00000033665",29.4276259698006,1.99263827556691,0.573959019918137,3.47174311478042,0.000517090886311759,0.153945343867672
"ENSRNOG00000030021",674.613960038195,-0.675045757785841,0.199323504586758,-3.38668417046631,0.000707427761285279,0.194716154370371
"ENSRNOG00000049075",1697.94698685594,1.23719474314693,0.367142563911821,3.36979382059356,0.000752244458826622,0.200205732451064
"ENSRNOG00000048771",794.513888697687,0.77836674667119,0.231048083312434,3.36885177973385,0.000754820077105054,0.200205732451064
"ENSRNOG00000023720",17.0751226185352,2.49513339443908,0.74469871910059,3.35052730781192,0.000806578561479517,0.202868414739021
"ENSRNOG00000026902",883.923162808421,-0.637629823381721,0.193072033558815,-3.30254885510118,0.000958103963766598,0.232947010390452
"ENSRNOG00000015354",431.498599294146,-0.681635077649209,0.209878937608663,-3.24775361175201,0.00116319949471345,0.278176298834095
"ENSRNOG00000003745",374.381129123938,0.823345330783759,0.255045282444208,3.22823195509946,0.00124557930107525,0.288566737801491
"ENSRNOG00000011891",1516.59119030544,0.723020282523536,0.223977923678085,3.2280872625764,0.00124620952025596,0.288566737801491
"ENSRNOG00000001224",1870.65748351772,0.820352587081222,0.256667212194775,3.19617211745257,0.00139264009445401,0.317434901529611
"ENSRNOG00000009227",676.468206610709,0.63423194907313,0.199216196572474,3.18363647125649,0.00145437537532394,0.32100053189755
"ENSRNOG00000021125",1941.38290820421,0.730723157284078,0.231154505126651,3.16118933906874,0.00157126326389153,0.32128590428595
"ENSRNOG00000020030",811.124312373129,-0.650868689917952,0.206080330694017,-3.15832514304504,0.00158678469586488,0.32128590428595
"ENSRNOG00000016573",255.051056705596,0.871339533739291,0.275919781526938,3.1579451423066,0.00158885453958654,0.32128590428595
"ENSRNOG00000015880",279.369464830451,-0.869861627182243,0.27567538738643,-3.15538371208637,0.00160287148530727,0.32128590428595
"ENSRNOG00000006735",242.377402885063,0.764086593272429,0.242370407944336,3.15255727690945,0.00161847066341377,0.32128590428595
"ENSRNOG00000016623",443.701968967151,-0.645299536610293,0.20473359165847,-3.15189867663124,0.00162212551319373,0.32128590428595
"ENSRNOG00000019147",1711.06762551506,0.714273041401483,0.226715584632782,3.15052466533525,0.00162977494633674,0.32128590428595
"ENSRNOG00000004754",77.6300448959903,-0.921379658364275,0.294138849828302,-3.13246502086383,0.00173345081499146,0.337167739854606
"ENSRNOG00000036728",77.0777884578472,1.03390058606665,0.331450881462536,3.11931765426159,0.00181270420992344,0.347943802820569
"ENSRNOG00000025691",681.047311267832,1.01755082550151,0.327380526815036,3.10815928913331,0.0018825657198973,0.356660632751451
"ENSRNOG00000001821",5.96057458194179,5.11996739545611,1.66215325271924,3.08032209850685,0.00206776842524171,0.3744713983759
"ENSRNOG00000003104",682.23346652151,0.819752539495064,0.266268242384243,3.07867183917527,0.00207925577655935,0.3744713983759
"ENSRNOG00000021441",211.838257533036,-1.03394738851422,0.338092668763316,-3.05817748813134,0.00222687638452558,0.37661542328551
"ENSRNOG00000017431",153.196044155947,0.644383735945383,0.210975154415112,3.05431100515988,0.00225578096206938,0.37661542328551
