"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000040300",4.62737412057562,-0.458618518224787,1.07015378813478,-0.428553842737066,0.668247942105299,0.999238351872805
"ENSRNOG00000061316",86.9192351302443,-0.458664283142714,0.312689083001474,-1.46683817273068,0.142420082756567,0.999238351872805
"ENSRNOG00000023659",1.5756508097378,-1.62494428425659,1.77257151145442,-0.916715784811015,0.359291592420309,0.999238351872805
"ENSRNOG00000014303",344.246080803881,0.0908192370797324,0.192315631354982,0.47224053728683,0.636755108124306,0.999238351872805
"ENSRNOG00000014330",416.530800595324,-0.254446922241488,0.226163144458561,-1.12505918172759,0.260563956656602,0.999238351872805
"ENSRNOG00000049505",127.091633654056,-0.0851233822277553,0.230904037253301,-0.368652637001645,0.712386656015986,0.999238351872805
"ENSRNOG00000014916",382.392478200037,0.177417997218213,0.169505723232378,1.04667850639466,0.295247880095432,0.999238351872805
"ENSRNOG00000014996",163.26858648353,0.0290136508550989,0.204350495447195,0.14197984101583,0.887095928901822,0.999238351872805
"ENSRNOG00000015239",778.136798877749,-0.0957501858704348,0.16435700268813,-0.58257442216881,0.560179828155378,0.999238351872805
"ENSRNOG00000015552",271.750312276565,-0.0917850949374374,0.169438005694833,-0.541703111772618,0.588023045732746,0.999238351872805
"ENSRNOG00000016041",46.7861359756846,0.562287988215967,0.452045670343593,1.24387429214526,0.213545832264295,0.999238351872805
"ENSRNOG00000016054",639.201279298097,-0.371975143284108,0.197507186541437,-1.88334991651591,0.0596529628856787,0.999238351872805
"ENSRNOG00000016381",22.7890672260684,-0.195102585175447,0.453756754819814,-0.429971748305812,0.667216192366562,0.999238351872805
"ENSRNOG00000013160",659.762489974691,0.116895727971985,0.189244835675585,0.617695735551668,0.536775923570669,0.999238351872805
"ENSRNOG00000023549",1.64051105679748,0.786931534611368,1.78366009615887,0.441189179657062,0.659076045943715,0.999238351872805
"ENSRNOG00000031859",0.746074682853117,3.1982031044275,3.09226583707064,1.03425878399161,0.301015199527145,0.999238351872805
