"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000049070",83.5208013826391,5.64682350467203,1.02746125398224,5.49589922032199,3.88724469570172e-08,0.00081659349322606
"ENSRNOG00000010507",49.9519763769894,1.27349119857124,0.320194332335889,3.97724466039369,6.97184224717183e-05,0.488191633621129
"ENSRNOG00000046121",43.3217107505306,0.881863651319962,0.217499300804082,4.05455855747474,5.02290672415771e-05,0.488191633621129
"ENSRNOG00000040300",8.53027346882726,-0.332630088563709,0.341171592442799,-0.974964199633584,0.329578018592989,0.999877525972174
"ENSRNOG00000061316",130.274786890093,-0.112456885957824,0.13292277353578,-0.846031744346296,0.397535035645837,0.999877525972174
"ENSRNOG00000040316",0.221583893345707,0.164411012397497,2.42412761724649,0.0678227545562339,0.945926729949957,0.999877525972174
"ENSRNOG00000023659",5.55082881910346,-0.0704024393528769,0.396219914739737,-0.177685261981649,0.858970160296174,0.999877525972174
"ENSRNOG00000014303",305.049271715791,0.0163722579913916,0.0787188808705143,0.207983876426324,0.835241556823227,0.999877525972174
"ENSRNOG00000051899",0.158676179406854,1.02045058915897,3.03771375779775,0.335927171063929,0.736925786947798,0.999877525972174
"ENSRNOG00000014330",354.389343946667,-0.0653851334535736,0.117827857085714,-0.554920840205125,0.578948806582366,0.999877525972174
"ENSRNOG00000049505",119.033945307404,0.0397589100739249,0.0896000120988175,0.44373777572793,0.657232180574528,0.999877525972174
"ENSRNOG00000014916",402.641500234606,-0.0167621043189619,0.0690442300700548,-0.242773426569525,0.808180922323773,0.999877525972174
"ENSRNOG00000014996",169.665873888537,-0.0013789996533988,0.0795262545065424,-0.0173401810754882,0.986165230552563,0.999877525972174
"ENSRNOG00000015239",754.164344432346,-0.0931476730342868,0.0673957791685583,-1.38209950509397,0.166941150432557,0.999877525972174
"ENSRNOG00000015552",281.340784872837,-0.0897497179362513,0.0589408901316157,-1.52270720268797,0.12783197516708,0.999877525972174
"ENSRNOG00000016041",71.2652676983389,0.064040526436521,0.212172977524615,0.301831680846783,0.762780378692275,0.999877525972174
"ENSRNOG00000016054",760.335969668145,-0.0690269108189761,0.0992941989822549,-0.695175665109217,0.486945220776028,0.999877525972174
"ENSRNOG00000016381",23.9118621934487,-0.141334951654213,0.192663115896855,-0.733585933126288,0.463201136807846,0.999877525972174
