"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000049070",83.5208013826391,5.64682350467203,1.02746125398224,5.49589922032199,3.88724469570172e-08,0.00081659349322606
"ENSRNOG00000046121",43.3217107505306,0.881863651319962,0.217499300804082,4.05455855747474,5.02290672415771e-05,0.488191633621129
"ENSRNOG00000010507",49.9519763769894,1.27349119857124,0.320194332335889,3.97724466039369,6.97184224717183e-05,0.488191633621129
"ENSRNOG00000050553",23.6739450852562,0.819942779683573,0.226882344599534,3.61395586391194,0.000301560418295714,0.999877525972174
"ENSRNOG00000007364",190.67253863345,0.613244996473442,0.174663638300815,3.51100551001508,0.000446415145286325,0.999877525972174
"ENSRNOG00000006926",136.064230888237,1.09254401223436,0.319925344636954,3.41499675017671,0.000637827725407496,0.999877525972174
"ENSRNOG00000047175",2.66076726700499,3.24580408693775,0.954091426454437,3.40198433498108,0.000668984723000593,0.999877525972174
"ENSRNOG00000013034",3.41275602646284,-1.98690781167509,0.584057086970553,-3.40190686150387,0.000669174392418399,0.999877525972174
"ENSRNOG00000036921",13.2183827935969,1.46532120251562,0.438464401162698,3.34193881790621,0.000831953964881378,0.999877525972174
"ENSRNOG00000027767",11.2386526246402,-0.912820098871986,0.273760765728672,-3.33437151391042,0.000854923873376021,0.999877525972174
"ENSRNOG00000004725",18.8589720901471,0.956000839715798,0.287913088613898,3.32044939088487,0.000898726521003281,0.999877525972174
"ENSRNOG00000003533",41.598731814028,0.606584154796851,0.18393256538718,3.29786165663477,0.000974241220437679,0.999877525972174
"ENSRNOG00000000636",3.26941463573138,-1.86977374887489,0.567696899483156,-3.29361275458291,0.000989086620975571,0.999877525972174
"ENSRNOG00000001757",106.056121351412,0.992765971434592,0.303403403362187,3.27209899570401,0.00106752189872225,0.999877525972174
"ENSRNOG00000030187",2171.57103243288,0.964517535718965,0.301132259425831,3.20296980987029,0.00136018239326514,0.999877525972174
"ENSRNOG00000052573",2.42626005116562,3.67863210388238,1.15345222550576,3.18923664330301,0.0014264905055278,0.999877525972174
"ENSRNOG00000008946",1.96596692257739,-2.32010155261048,0.734363453869483,-3.15933689290429,0.00158128584589015,0.999877525972174
"ENSRNOG00000024435",35.987915211578,-0.843360595353634,0.275363472127374,-3.06271775569247,0.00219336828342248,0.999877525972174
"ENSRNOG00000051691",4.03214775019952,-1.62394774549535,0.53237030483307,-3.05041008251681,0.00228529098172948,0.999877525972174
"ENSRNOG00000001476",50.274999126653,0.764172130413009,0.254574916216572,3.00175736781118,0.00268426028488113,0.999877525972174
"ENSRNOG00000049766",60.2853740531215,1.88934732656735,0.630846557948821,2.99493958199677,0.00274499208016184,0.999877525972174
"ENSRNOG00000054855",8.24463438192394,-1.19614132607578,0.399520471314881,-2.99394251848747,0.00275397823322486,0.999877525972174
