"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSRNOG00000058909",115.604803221892,2.14622312141419,0.335155154420302,6.40367033926835,1.51685446541312e-10,2.93556844691401e-06
"ENSRNOG00000003587",1189.33378730571,-0.805357490972031,0.209503494232817,-3.84412438523366,0.000120983633928474,0.614756062568801
"ENSRNOG00000046663",401.805643651457,-0.643004919790172,0.167795042822877,-3.83208531654252,0.000127061657121646,0.614756062568801
"ENSRNOG00000043866",4960.52087999595,0.491302123038668,0.123764219294538,3.96966203834285,7.19746465428726e-05,0.614756062568801
"ENSRNOG00000042717",44.5899797183306,1.84693242412547,0.508912308266787,3.6291761746058,0.000284327155183341,0.836151346952173
"ENSRNOG00000018413",335.77555669915,1.07774482621317,0.30117669853596,3.5784469099109,0.000345642059402542,0.836151346952173
"ENSRNOG00000013408",227.88013844389,-1.84233220985768,0.512361182997295,-3.59576851446883,0.000323435317068682,0.836151346952173
"ENSRNOG00000002188",209.962177164107,-0.612595800162776,0.168453438204241,-3.63658828631349,0.000276272980284403,0.836151346952173
"ENSRNOG00000015411",195.26323194491,-0.635729556265602,0.179880367804108,-3.53417976639852,0.000409042771099097,0.879578305453426
"ENSRNOG00000040300",11.0933075059821,-0.591784399265274,0.656894650542636,-0.900881745309424,0.367651198050152,0.999975637485832
"ENSRNOG00000061316",160.955587071982,0.159232222732705,0.240245761335682,0.662788895202268,0.50746576673799,0.999975637485832
"ENSRNOG00000040316",0.466184276460188,-0.867958124025794,2.84172423821455,-0.305433621022683,0.760035918508414,0.999975637485832
"ENSRNOG00000023659",8.29241696383017,0.395945842999325,0.741764880200137,0.533788877807877,0.593487609638106,0.999975637485832
"ENSRNOG00000014303",275.268427823885,0.0716992316252897,0.155258170304106,0.461806496140279,0.644220091963103,0.999975637485832
"ENSRNOG00000014330",292.949238537264,-0.109722445451244,0.167553148974834,-0.654851586631321,0.512563313279373,0.999975637485832
"ENSRNOG00000049505",113.063531454231,0.0511383247154356,0.203298605898487,0.251542918798816,0.80139438419059,0.999975637485832
"ENSRNOG00000014916",409.491674564308,-0.0570912930834402,0.142812478089303,-0.399764039160081,0.68933031964299,0.999975637485832
"ENSRNOG00000014996",173.384055491157,0.0323133316433492,0.18891802264187,0.171044197856153,0.864189012777495,0.999975637485832
"ENSRNOG00000015239",740.596675120528,-0.0799576007254072,0.146695644922102,-0.545057767514954,0.585713787594605,0.999975637485832
"ENSRNOG00000015552",282.414284811497,0.0272976218569693,0.146822159609952,0.185923037295516,0.852505116024171,0.999975637485832
"ENSRNOG00000016041",83.0066060856235,-0.216487820939548,0.352162945258242,-0.614737648734728,0.538727992167327,0.999975637485832
"ENSRNOG00000016054",819.8849514316,-0.043833359702245,0.147671078610877,-0.296831039053684,0.766595507127683,0.999975637485832
"ENSRNOG00000016381",25.6564365275745,-0.10521100776688,0.463103837291066,-0.227186646481517,0.82027861080148,0.999975637485832
"ENSRNOG00000059137",0.519852432361366,2.48866427680165,3.24975411491659,0.765800792551817,0.443794842566348,0.999975637485832
"ENSRNOG00000013160",811.20059435195,-0.328908744419654,0.180406336331299,-1.82315516798504,0.0682798929929938,0.999975637485832
"ENSRNOG00000023549",1.03094115282798,-1.13115100677007,2.39463064265069,-0.472369720249618,0.636662913456574,0.999975637485832
"ENSRNOG00000013351",623.729931614931,-0.130747288496455,0.153008593805035,-0.854509444502537,0.39282277867214,0.999975637485832
"ENSRNOG00000042741",13.2600427861401,-0.69846376920085,0.864906843912737,-0.807559535592391,0.419344188732654,0.999975637485832
"ENSRNOG00000014258",837.913721930946,-0.262330534361742,0.150933485678641,-1.73805390621059,0.0822013157350729,0.999975637485832
"ENSRNOG00000014290",0.643274540455707,1.48328041526755,2.2740435228871,0.652265623036269,0.514229832688444,0.999975637485832
"ENSRNOG00000014431",63.8403907518621,-0.129608212381283,0.251298007216483,-0.515755034498268,0.60602551145175,0.999975637485832
"ENSRNOG00000014450",168.734076881646,-0.285304336827657,0.193575942651206,-1.47386257259112,0.14051859671151,0.999975637485832
"ENSRNOG00000014852",164.496948000606,-0.039992722446969,0.202866345453525,-0.197138280169448,0.843719327935936,0.999975637485832
"ENSRNOG00000040242",6.99632953021881,0.40253221480058,0.794841344326146,0.506430896774551,0.612554189326074,0.999975637485832
"ENSRNOG00000011058",789.021128101305,-0.0916057920374161,0.120044775499304,-0.763096866618297,0.445405628601704,0.999975637485832
"ENSRNOG00000014902",69.5181177626777,-0.251883455125116,0.262274454909445,-0.960381197673572,0.336863397563435,0.999975637485832
"ENSRNOG00000014908",514.595731730547,0.101924755375382,0.16703636593786,0.610195000370755,0.541732641278289,0.999975637485832
"ENSRNOG00000025587",42.0335642897137,-0.26795504361489,0.454123501443877,-0.590048836413294,0.555157908757929,0.999975637485832
"ENSRNOG00000015217",365.834797100872,0.105270961935742,0.161692810351749,0.651055304850812,0.515010786883727,0.999975637485832
"ENSRNOG00000015473",37.2276167084539,0.261608066220215,0.327837173747487,0.797981703019792,0.424881108104584,0.999975637485832
"ENSRNOG00000015551",226.357452844356,0.0494444066599376,0.21117685881777,0.234137428394105,0.814878289714775,0.999975637485832
"ENSRNOG00000015660",188.068446663853,-0.1690805035055,0.178270108709741,-0.948451227910546,0.342899790677187,0.999975637485832
"ENSRNOG00000046983",21.3173959614153,-0.0167255581448821,0.49451181077113,-0.0338223633502316,0.973018802771304,0.999975637485832
"ENSRNOG00000016624",0.605516019254857,-2.73658888787815,3.08466644139629,-0.887158770605815,0.374993426318852,0.999975637485832
"ENSRNOG00000010753",272.433087885183,-0.261193885905143,0.149613505510853,-1.74579082959992,0.0808473050486358,0.999975637485832
"ENSRNOG00000011015",322.353892043149,-0.137651113658159,0.160879554338199,-0.855615955827365,0.392210241323893,0.999975637485832
"ENSRNOG00000011399",0.140113468007438,-0.96365497789602,4.0804728567969,-0.236162575200285,0.813306518856293,0.999975637485832
"ENSRNOG00000011411",126.962024645195,-0.0688520029988327,0.270135203552525,-0.254879786467539,0.798815948839692,0.999975637485832
"ENSRNOG00000011540",382.385114449399,-0.0688288713123453,0.156205676064114,-0.440629771251686,0.659481046265013,0.999975637485832
"ENSRNOG00000012092",0.185175615232543,-0.96365497789602,4.0804728567969,-0.236162575200285,0.813306518856293,0.999975637485832
"ENSRNOG00000012103",0.185175615232543,-0.96365497789602,4.0804728567969,-0.236162575200285,0.813306518856293,0.999975637485832
"ENSRNOG00000060990",0.491379258385084,-0.847995297212298,2.80050896903884,-0.302800421847368,0.762041961914091,0.999975637485832
"ENSRNOG00000058425",0.454577646097897,2.32308890332593,3.358669801237,0.691669333636291,0.489145009511871,0.999975637485832
"ENSRNOG00000051831",63.8217819900178,1.36631726405408,1.10319289098095,1.23851166484509,0.215526399552912,0.999975637485832
"ENSRNOG00000047746",0.281008661227645,-0.00187386554601591,4.00800259397154,-0.000467531021270895,0.999626964230022,0.999975637485832
"ENSRNOG00000053888",0.189478619570579,0.959898373746469,4.0804728567969,0.235241945586662,0.814020951437441,0.999975637485832
"ENSRNOG00000055836",0.189478619570579,0.959898373746469,4.0804728567969,0.235241945586662,0.814020951437441,0.999975637485832
"ENSRNOG00000060657",0.189478619570579,0.959898373746469,4.0804728567969,0.235241945586662,0.814020951437441,0.999975637485832
